465678.8275,5247900.798,472.09449,78.406166,-71.393418,-10.104841,465679.1821,5247905.445,470.550995,,,278.8275,100.798,279.1821,105.445
465678.7639,5247899.934,472.040384,79.883611,-69.176345,-8.76343,465679.048,5247904.456,470.498993,,,278.7639,99.934,279.048,104.456
465678.9135,5247899.093,472.137614,79.377383,-69.257119,-9.29322,465678.9993,5247903.867,470.423004,,,278.9135,99.093,278.9993,103.867
465679.144,5247898.265,472.187005,79.953626,-68.858553,-8.660866,465679.4815,5247903.709,470.21701,,,279.144,98.265,279.4815,103.709
465679.2788,5247897.56,472.147836,80.154498,-68.216672,-8.332969,465679.4957,5247903.565,470.085999,,,279.2788,97.56,279.4957,103.565
465679.3549,5247897.055,472.077158,79.917826,-69.025464,-8.433677,465679.4809,5247903.62,469.511993,,,279.3549,97.055,279.4809,103.62
465679.4375,5247896.616,472.005941,79.928981,-68.69679,-8.482529,465679.4714,5247903.276,468.924011,,,279.4375,96.616,279.4714,103.276
465679.5553,5247896.1,472.00964,79.656229,-69.415457,-8.81938,465679.5966,5247902.742,468.481995,,,279.5553,96.1,279.5966,102.742
465679.7078,5247895.525,472.00629,79.788837,-68.945088,-8.791025,465679.5689,5247901.886,468.485992,,,279.7078,95.525,279.5689,101.886
465679.8205,5247894.907,471.985622,79.681997,-68.507305,-8.987695,465679.5173,5247900.797,468.529999,,,279.8205,94.907,279.5173,100.797
465680.024,5247894.302,471.998505,79.471155,-68.558927,-9.288794,465679.7011,5247899.962,468.350006,,,280.024,94.302,279.7011,99.962
465680.2639,5247893.659,472.015286,79.291489,-69.620745,-9.431961,465680.3849,5247899.436,467.980011,,,280.2639,93.659,280.3849,99.436
465680.3479,5247892.934,472.081196,80.454824,-67.821413,-8.475285,465680.7303,5247899.123,467.666992,,,280.3479,92.934,280.7303,99.123
465680.4614,5247892.26,472.157626,79.766605,-68.77814,-9.178287,465680.9394,5247898.733,467.710999,,,280.4614,92.26,280.9394,98.733
465680.6356,5247891.645,472.293175,80.02958,-68.404627,-8.876267,465681.0106,5247897.999,467.721008,,,280.6356,91.645,281.0106,97.999
465680.865,5247891.124,472.478646,80.025563,-67.930544,-8.70612,465680.8859,5247897.333,467.557007,,,280.865,91.124,280.8859,97.333
465681.1808,5247890.716,472.51393,79.904077,-68.335265,-8.76366,465681.0411,5247896.754,467.519012,,,281.1808,90.716,281.0411,96.754
465681.2995,5247890.444,472.578319,80.373757,-67.784784,-8.255793,465680.9843,5247896.087,467.776001,,,281.2995,90.444,280.9843,96.087
465681.2943,5247890.191,472.575397,80.42758,-68.029876,-8.0895,465680.926,5247895.154,468.268005,,,281.2943,90.191,280.926,95.154
465681.2637,5247890.04,472.546125,79.732667,-69.861539,-8.633384,465680.9229,5247894.61,468.118988,,,281.2637,90.04,280.9229,94.61
465681.2713,5247889.891,472.536872,80.633045,-67.374888,-7.90613,465680.5785,5247893.811,468.223999,,,281.2713,89.891,280.5785,93.811
465681.3636,5247889.744,472.475518,81.016332,-67.235299,-7.51079,465680.5904,5247893.267,468.369995,,,281.3636,89.744,280.5904,93.267
465681.5081,5247889.524,472.367448,80.421149,-67.536606,-8.225176,465680.6012,5247892.522,468.860992,,,281.5081,89.524,280.6012,92.522
465681.7127,5247889.185,472.3999,80.557658,-66.374813,-8.154684,465680.6962,5247891.988,468.927002,,,281.7127,89.185,280.6962,91.988
465681.9962,5247888.822,472.520443,80.058465,-67.090724,-8.598436,465680.6266,5247891.7,469.239014,,,281.9962,88.822,280.6266,91.7
465682.2402,5247888.572,472.649684,80.100677,-67.056817,-8.366894,465680.5872,5247891.422,469.278992,,,282.2402,88.572,280.5872,91.422
465682.3391,5247888.436,472.696065,80.035585,-67.565113,-8.211988,465680.6617,5247891.255,469.278992,,,282.3391,88.436,280.6617,91.255
465682.364,5247888.295,472.708861,80.243837,-67.22933,-7.998008,465680.6006,5247891.133,469.359985,,,282.364,88.295,280.6006,91.133
465682.3621,5247888.176,472.717172,80.356814,-67.230932,-7.739475,465680.569,5247890.889,469.402008,,,282.3621,88.176,280.569,90.889
465682.3438,5247888.027,472.744784,80.369804,-66.790705,-7.681566,465680.7341,5247890.721,469.367004,,,282.3438,88.027,280.7341,90.721
465682.3426,5247887.864,472.745676,80.058881,-67.288114,-7.966324,465680.9197,5247890.186,469.733002,,,282.3426,87.864,280.9197,90.186
465682.3937,5247887.688,472.770598,80.48192,-67.229125,-7.463198,465681.211,5247889.662,470.281006,,,282.3937,87.688,281.211,89.662
465682.467,5247887.6,472.819971,80.647171,-66.50889,-7.323608,465681.4505,5247889.316,470.509003,,,282.467,87.6,281.4505,89.316
465682.5244,5247887.641,472.834319,79.961012,-67.255125,-7.942833,465681.4188,5247889.05,470.938995,,,282.5244,87.641,281.4188,89.05
465682.5198,5247887.693,472.830338,80.375039,-66.621674,-7.374015,465681.3719,5247888.772,471.181,,,282.5198,87.693,281.3719,88.772
465682.5051,5247887.79,472.820367,79.493227,-67.422454,-8.470805,465681.1891,5247888.496,471.188995,,,282.5051,87.79,281.1891,88.496
465682.5272,5247887.81,472.827648,80.298804,-67.44651,-7.329287,465681.0829,5247888.407,471.255005,,,282.5272,87.81,281.0829,88.407
465682.62,5247887.604,472.887368,79.524927,-66.806112,-8.499196,465681.0063,5247888.219,471.31601,,,282.62,87.604,281.0063,88.219
465682.6998,5247887.384,472.939454,79.650288,-66.66371,-8.211263,465681.0735,5247888.085,471.238007,,,282.6998,87.384,281.0735,88.085
465682.6771,5247887.284,472.933221,80.133737,-66.560813,-7.678541,465681.4969,5247888.216,471.260986,,,282.6771,87.284,281.4969,88.216
465682.6118,5247887.321,472.885884,80.840241,-67.031188,-6.655226,465681.6327,5247888.193,471.300995,,,282.6118,87.321,281.6327,88.193
465682.5433,5247887.395,472.815704,82.313043,-66.631149,-4.679451,465681.7778,5247888.481,471.317993,,,282.5433,87.395,281.7778,88.481
465682.5511,5247887.413,472.802383,82.355208,-66.364479,-4.781016,465681.8473,5247888.747,471.074005,,,282.5511,87.413,281.8473,88.747
465682.6653,5247887.365,472.878904,82.980093,-65.82359,-4.001725,465682.1049,5247888.924,470.604004,,,282.6653,87.365,282.1049,88.924
465682.8822,5247887.335,472.998795,83.256564,-67.48528,-3.250749,465682.1423,5247888.857,470.416992,,,282.8822,87.335,282.1423,88.857
465683.0417,5247887.294,473.041678,83.047564,-64.915931,-3.873407,465682.1488,5247888.679,470.579987,,,283.0417,87.294,282.1488,88.679
